time,value
2022-08-17 05:01:44,46.0
2022-08-17 05:02:45,48.0
2022-08-17 05:03:45,56.0
2022-08-17 05:04:44,48.0
2022-08-17 05:05:45,79.0
2022-08-17 05:06:44,51.0
2022-08-17 05:07:45,51.0
2022-08-17 05:08:45,65.0
2022-08-17 05:09:45,48.0
2022-08-17 05:10:44,58.0
2022-08-17 05:11:45,48.0
2022-08-17 05:12:45,61.0
2022-08-17 05:13:45,69.0
2022-08-17 05:14:45,68.0
2022-08-17 05:15:45,65.0
2022-08-17 05:16:44,54.0
2022-08-17 05:17:44,65.0
2022-08-17 05:18:44,68.0
2022-08-17 05:19:44,73.0
2022-08-17 05:20:45,47.0
2022-08-17 05:21:45,63.0
2022-08-17 05:22:45,70.0
2022-08-17 05:23:44,57.0
2022-08-17 05:24:45,57.0
2022-08-17 05:25:45,71.0
2022-08-17 05:26:45,63.0
2022-08-17 05:27:45,52.0
2022-08-17 05:28:45,54.0
2022-08-17 05:29:45,75.0
2022-08-17 05:30:45,56.0
2022-08-17 05:31:44,50.0
2022-08-17 05:32:45,49.0
2022-08-17 05:33:45,62.0
2022-08-17 05:34:45,52.0
2022-08-17 05:35:45,55.0
2022-08-17 05:36:44,56.0
2022-08-17 05:37:45,58.0
2022-08-17 05:38:45,67.0
2022-08-17 05:39:44,62.0
2022-08-17 05:40:45,69.0
2022-08-17 05:41:45,66.0
2022-08-17 05:42:44,64.0
2022-08-17 05:43:44,66.0
2022-08-17 05:44:45,71.0
2022-08-17 05:45:45,66.0
2022-08-17 05:46:45,80.0
2022-08-17 05:47:45,79.0
2022-08-17 05:48:45,65.0
2022-08-17 05:49:45,64.0
2022-08-17 05:50:44,54.0
2022-08-17 05:51:45,56.0
2022-08-17 05:52:45,75.0
2022-08-17 05:53:44,64.0
2022-08-17 05:54:45,66.0
2022-08-17 05:55:45,67.0
2022-08-17 05:56:45,49.0
2022-08-17 05:57:44,68.0
2022-08-17 05:58:44,56.0
2022-08-17 05:59:45,47.0
2022-08-17 06:00:45,52.0
2022-08-17 06:01:45,73.0
2022-08-17 06:02:45,73.0
2022-08-17 06:03:45,64.0
2022-08-17 06:04:44,63.0
2022-08-17 06:05:45,43.0
2022-08-17 06:06:44,47.0
2022-08-17 06:07:45,68.0
2022-08-17 06:08:45,55.0
2022-08-17 06:09:44,54.0
2022-08-17 06:10:44,50.0
2022-08-17 06:11:45,62.0
2022-08-17 06:12:45,65.0
2022-08-17 06:13:45,84.0
2022-08-17 06:14:45,60.0
2022-08-17 06:15:45,64.0
2022-08-17 06:16:44,50.0
2022-08-17 06:17:45,54.0
2022-08-17 06:18:44,58.0
2022-08-17 06:19:45,72.0
2022-08-17 06:20:44,76.0
2022-08-17 06:21:45,59.0
2022-08-17 06:22:45,56.0
2022-08-17 06:23:46,60.0
2022-08-17 06:24:45,57.0
2022-08-17 06:25:45,58.0
2022-08-17 06:26:45,71.0
2022-08-17 06:27:44,61.0
2022-08-17 06:28:45,63.0
2022-08-17 06:29:44,63.0
2022-08-17 06:30:44,68.0
2022-08-17 06:31:45,56.0
2022-08-17 06:32:45,50.0
2022-08-17 06:33:45,59.0
2022-08-17 06:34:44,52.0
2022-08-17 06:35:45,68.0
2022-08-17 06:36:44,72.0
2022-08-17 06:37:45,69.0
2022-08-17 06:38:45,70.0
2022-08-17 06:39:45,58.0
2022-08-17 06:40:45,68.0
2022-08-17 06:41:44,65.0
2022-08-17 06:42:45,70.0
2022-08-17 06:43:45,61.0
2022-08-17 06:44:45,72.0
2022-08-17 06:45:44,66.0
2022-08-17 06:46:44,61.0
2022-08-17 06:47:45,60.0
2022-08-17 06:48:45,66.0
2022-08-17 06:49:44,59.0
2022-08-17 06:50:45,68.0
2022-08-17 06:51:45,70.0
2022-08-17 06:52:45,75.0
2022-08-17 06:53:44,52.0
2022-08-17 06:54:45,70.0
2022-08-17 06:55:45,59.0
2022-08-17 06:56:45,62.0
2022-08-17 06:57:45,63.0
2022-08-17 06:58:44,67.0
2022-08-17 06:59:44,53.0
2022-08-17 07:00:45,58.0
2022-08-17 07:01:45,54.0
2022-08-17 07:02:45,54.0
2022-08-17 07:03:44,81.0
2022-08-17 07:04:45,66.0
2022-08-17 07:05:45,74.0
2022-08-17 07:06:44,79.0
2022-08-17 07:07:45,78.0
2022-08-17 07:08:45,79.0
2022-08-17 07:09:45,56.0
2022-08-17 07:10:44,61.0
2022-08-17 07:11:44,60.0
2022-08-17 07:12:45,68.0
2022-08-17 07:13:45,60.0
2022-08-17 07:14:44,59.0
2022-08-17 07:15:45,67.0
2022-08-17 07:16:44,47.0
2022-08-17 07:17:45,59.0
2022-08-17 07:18:44,65.0
2022-08-17 07:19:44,70.0
2022-08-17 07:20:44,60.0
2022-08-17 07:21:45,70.0
2022-08-17 07:22:44,79.0
2022-08-17 07:23:44,64.0
2022-08-17 07:24:45,61.0
2022-08-17 07:25:44,60.0
2022-08-17 07:26:45,63.0
2022-08-17 07:27:45,67.0
2022-08-17 07:28:45,54.0
2022-08-17 07:29:44,72.0
2022-08-17 07:30:45,59.0
2022-08-17 07:31:45,78.0
2022-08-17 07:32:45,70.0
2022-08-17 07:33:45,84.0
2022-08-17 07:34:44,64.0
2022-08-17 07:35:44,52.0
2022-08-17 07:36:44,62.0
2022-08-17 07:37:45,52.0
2022-08-17 07:38:45,70.0
2022-08-17 07:39:45,63.0
2022-08-17 07:40:44,70.0
2022-08-17 07:41:45,65.0
2022-08-17 07:42:45,71.0
2022-08-17 07:43:45,75.0
2022-08-17 07:44:44,82.0
2022-08-17 07:45:45,83.0
2022-08-17 07:46:44,104.0
2022-08-17 07:47:45,99.0
2022-08-17 07:48:45,74.0
2022-08-17 07:49:45,74.0
2022-08-17 07:50:45,80.0
2022-08-17 07:51:44,70.0
2022-08-17 07:52:45,62.0
2022-08-17 07:53:44,52.0
2022-08-17 07:54:45,65.0
2022-08-17 07:55:45,76.0
2022-08-17 07:56:44,80.0
2022-08-17 07:57:45,77.0
2022-08-17 07:58:44,88.0
2022-08-17 07:59:45,66.0
2022-08-17 08:00:45,66.0
2022-08-17 08:01:45,60.0
2022-08-17 08:02:45,68.0
2022-08-17 08:03:45,79.0
2022-08-17 08:04:44,67.0
2022-08-17 08:05:44,68.0
2022-08-17 08:06:45,73.0
