time,value
2022-08-16 16:52:25,22.0
2022-08-16 16:54:26,22.0
2022-08-16 16:56:26,24.0
2022-08-16 16:58:27,24.0
2022-08-16 17:00:25,28.0
2022-08-16 17:02:25,28.0
2022-08-16 17:04:25,25.0
2022-08-16 17:06:25,25.0
2022-08-16 17:08:28,13.0
2022-08-16 17:10:26,13.0
2022-08-16 17:12:25,23.0
2022-08-16 17:14:28,23.0
2022-08-16 17:16:26,24.0
2022-08-16 17:18:27,24.0
2022-08-16 17:20:25,24.0
2022-08-16 17:22:25,24.0
2022-08-16 17:24:27,24.0
2022-08-16 17:26:25,24.0
2022-08-16 17:28:28,28.0
2022-08-16 17:30:25,28.0
2022-08-16 17:32:25,20.0
2022-08-16 17:34:27,20.0
2022-08-16 17:36:25,18.0
2022-08-16 17:38:29,18.0
2022-08-16 17:40:25,14.0
2022-08-16 17:42:25,14.0
2022-08-16 17:44:26,28.0
2022-08-16 17:46:25,28.0
2022-08-16 17:48:27,21.0
2022-08-16 17:50:26,21.0
2022-08-16 17:52:26,23.0
2022-08-16 17:54:28,23.0
2022-08-16 17:56:26,26.0
2022-08-16 17:58:26,26.0
2022-08-16 18:00:27,29.0
2022-08-16 18:02:25,29.0
2022-08-16 18:04:28,35.0
2022-08-16 18:06:25,35.0
2022-08-16 18:08:27,27.0
2022-08-16 18:10:28,27.0
2022-08-16 18:12:25,27.0
2022-08-16 18:14:29,27.0
2022-08-16 18:16:25,24.0
2022-08-16 18:18:27,24.0
2022-08-16 18:20:25,22.0
2022-08-16 18:22:25,22.0
2022-08-16 18:24:26,20.0
2022-08-16 18:26:26,20.0
2022-08-16 18:28:26,29.0
2022-08-16 18:30:25,29.0
2022-08-16 18:32:25,36.0
2022-08-16 18:34:28,36.0
2022-08-16 18:36:25,30.0
2022-08-16 18:38:28,30.0
2022-08-16 18:40:26,19.0
2022-08-16 18:42:25,19.0
2022-08-16 18:44:26,25.0
2022-08-16 18:46:25,25.0
2022-08-16 18:48:26,23.0
2022-08-16 18:50:26,23.0
2022-08-16 18:52:25,39.0
2022-08-16 18:54:26,39.0
2022-08-16 18:56:25,31.0
2022-08-16 18:58:27,31.0
2022-08-16 19:00:26,28.0
2022-08-16 19:02:25,28.0
2022-08-16 19:04:27,19.0
2022-08-16 19:06:26,19.0
2022-08-16 19:08:28,45.0
2022-08-16 19:10:26,45.0
2022-08-16 19:12:26,33.0
2022-08-16 19:14:27,33.0
2022-08-16 19:16:25,28.0
2022-08-16 19:18:30,28.0
2022-08-16 19:20:29,25.0
2022-08-16 19:22:25,25.0
2022-08-16 19:24:28,24.0
2022-08-16 19:26:25,24.0
2022-08-16 19:28:26,27.0
2022-08-16 19:30:26,27.0
2022-08-16 19:32:25,41.0
2022-08-16 19:34:25,41.0
2022-08-16 19:36:25,19.0
2022-08-16 19:38:26,19.0
2022-08-16 19:40:25,24.0
2022-08-16 19:42:25,24.0
2022-08-16 19:44:25,15.0
2022-08-16 19:46:25,15.0
2022-08-16 19:48:26,21.0
2022-08-16 19:50:25,21.0
2022-08-16 19:52:25,30.0
2022-08-16 19:54:25,30.0
2022-08-16 19:56:25,21.0
2022-08-16 19:58:26,21.0
2022-08-16 20:00:26,18.0
2022-08-16 20:02:25,18.0
2022-08-16 20:04:28,24.0
2022-08-16 20:04:45,24.0
2022-08-16 20:06:25,22.0
2022-08-16 20:06:43,22.0
2022-08-16 20:08:26,24.0
2022-08-16 20:09:28,24.0
2022-08-16 20:10:26,27.0
2022-08-16 20:10:42,27.0
2022-08-16 20:12:25,28.0
2022-08-16 20:12:42,28.0
2022-08-16 20:14:27,24.0
2022-08-16 20:15:27,24.0
2022-08-16 20:16:25,40.0
2022-08-16 20:16:42,40.0
2022-08-16 20:18:26,26.0
2022-08-16 20:18:46,26.0
2022-08-16 20:20:27,37.0
2022-08-16 20:21:29,37.0
2022-08-16 20:22:25,31.0
2022-08-16 20:22:42,31.0
2022-08-16 20:24:28,27.0
2022-08-16 20:24:46,27.0
2022-08-16 20:26:25,25.0
2022-08-16 20:26:42,25.0
2022-08-16 20:28:29,32.0
2022-08-16 20:28:48,32.0
2022-08-16 20:30:28,29.0
2022-08-16 20:30:43,29.0
2022-08-16 20:32:25,34.0
2022-08-16 20:32:42,34.0
2022-08-16 20:34:28,24.0
2022-08-16 20:34:46,24.0
2022-08-16 20:36:26,25.0
2022-08-16 20:36:42,25.0
2022-08-16 20:38:29,26.0
2022-08-16 20:38:48,26.0
2022-08-16 20:40:27,13.0
2022-08-16 20:40:42,13.0
2022-08-16 20:42:25,28.0
2022-08-16 20:42:42,28.0
2022-08-16 20:44:28,24.0
2022-08-16 20:44:43,24.0
2022-08-16 20:46:26,27.0
2022-08-16 20:46:42,27.0
2022-08-16 20:48:27,38.0
2022-08-16 20:48:45,38.0
2022-08-16 20:50:25,27.0
2022-08-16 20:50:43,27.0
2022-08-16 20:52:26,38.0
2022-08-16 20:52:42,38.0
2022-08-16 20:54:27,21.0
2022-08-16 20:54:48,21.0
2022-08-16 20:56:25,23.0
2022-08-16 20:56:42,23.0
2022-08-16 20:58:28,41.0
2022-08-16 20:58:48,41.0
2022-08-16 21:00:28,26.0
2022-08-16 21:00:42,26.0
2022-08-16 21:02:25,33.0
2022-08-16 21:02:42,33.0
2022-08-16 21:04:25,2.0
2022-08-16 21:04:42,2.0
2022-08-16 21:06:25,32.0
2022-08-16 21:06:42,32.0
2022-08-16 21:08:25,33.0
2022-08-16 21:09:18,33.0
2022-08-16 21:10:25,26.0
2022-08-16 21:10:43,26.0
2022-08-16 21:12:25,37.0
2022-08-16 21:12:42,37.0
2022-08-16 21:14:25,24.0
2022-08-16 21:15:21,24.0
2022-08-16 21:16:25,24.0
2022-08-16 21:16:42,24.0
2022-08-16 21:18:26,34.0
2022-08-16 21:18:42,34.0
2022-08-16 21:20:25,23.0
2022-08-16 21:21:30,23.0
2022-08-16 21:22:25,36.0
2022-08-16 21:22:42,36.0
2022-08-16 21:24:32,29.0
2022-08-16 21:24:42,29.0
2022-08-16 21:26:32,30.0
2022-08-16 21:27:11,30.0
2022-08-16 21:28:32,25.0
2022-08-16 21:28:42,25.0
2022-08-16 21:30:32,36.0
2022-08-16 21:30:43,36.0
2022-08-16 21:32:32,29.0
2022-08-16 21:32:42,29.0
2022-08-16 21:34:32,27.0
2022-08-16 21:34:43,27.0
2022-08-16 21:36:32,27.0
2022-08-16 21:36:42,27.0
2022-08-16 21:38:32,30.0
2022-08-16 21:38:42,30.0
2022-08-16 21:40:32,25.0
2022-08-16 21:40:42,25.0
2022-08-16 21:42:32,22.0
2022-08-16 21:42:42,22.0
2022-08-16 21:44:32,29.0
2022-08-16 21:44:42,29.0
2022-08-16 21:46:32,34.0
2022-08-16 21:46:42,34.0
2022-08-16 21:48:33,32.0
2022-08-16 21:48:42,32.0
2022-08-16 21:50:32,33.0
2022-08-16 21:50:42,33.0
2022-08-16 21:52:32,31.0
2022-08-16 21:52:42,31.0
2022-08-16 21:54:32,28.0
2022-08-16 21:54:42,28.0
2022-08-16 21:56:32,26.0
2022-08-16 21:56:42,26.0
2022-08-16 21:58:32,25.0
2022-08-16 21:58:42,25.0
2022-08-16 22:00:32,20.0
2022-08-16 22:00:43,20.0
2022-08-16 22:02:32,22.0
2022-08-16 22:02:43,22.0
2022-08-16 22:04:32,32.0
2022-08-16 22:04:42,32.0
2022-08-16 22:06:32,24.0
2022-08-16 22:06:42,24.0
2022-08-16 22:08:33,28.0
2022-08-16 22:09:17,28.0
2022-08-16 22:10:32,23.0
2022-08-16 22:10:42,23.0
2022-08-16 22:12:32,21.0
2022-08-16 22:12:42,21.0
2022-08-16 22:14:32,24.0
2022-08-16 22:15:13,24.0
2022-08-16 22:16:32,28.0
2022-08-16 22:16:42,28.0
2022-08-16 22:18:32,24.0
2022-08-16 22:18:42,24.0
2022-08-16 22:20:32,35.0
2022-08-16 22:20:42,35.0
2022-08-16 22:22:32,28.0
2022-08-16 22:22:42,28.0
2022-08-16 22:24:32,20.0
2022-08-16 22:24:42,20.0
2022-08-16 22:26:33,30.0
2022-08-16 22:26:42,30.0
2022-08-16 22:28:32,26.0
2022-08-16 22:28:42,26.0
2022-08-16 22:30:32,29.0
2022-08-16 22:30:43,29.0
2022-08-16 22:32:32,31.0
2022-08-16 22:32:42,31.0
2022-08-16 22:34:33,31.0
2022-08-16 22:34:42,36.0
2022-08-16 22:36:32,33.0
2022-08-16 22:36:42,33.0
2022-08-16 22:38:32,21.0
2022-08-16 22:38:42,21.0
2022-08-16 22:40:32,22.0
2022-08-16 22:40:42,22.0
2022-08-16 22:42:32,30.0
2022-08-16 22:42:42,30.0
2022-08-16 22:44:32,30.0
2022-08-16 22:44:42,30.0
2022-08-16 22:46:32,30.0
2022-08-16 22:46:42,30.0
2022-08-16 22:48:32,30.0
2022-08-16 22:48:42,30.0
2022-08-16 22:50:32,26.0
2022-08-16 22:50:42,26.0
2022-08-16 22:52:32,26.0
2022-08-16 22:52:42,26.0
2022-08-16 22:54:32,27.0
2022-08-16 22:54:43,27.0
2022-08-16 22:56:32,29.0
2022-08-16 22:56:42,29.0
2022-08-16 22:58:32,21.0
2022-08-16 22:58:42,21.0
2022-08-16 23:00:32,28.0
2022-08-16 23:00:43,28.0
2022-08-16 23:02:32,31.0
2022-08-16 23:02:43,31.0
2022-08-16 23:04:32,25.0
2022-08-16 23:04:42,25.0
2022-08-16 23:06:32,24.0
2022-08-16 23:06:42,24.0
2022-08-16 23:08:32,29.0
2022-08-16 23:09:18,29.0
2022-08-16 23:10:32,34.0
2022-08-16 23:10:42,34.0
2022-08-16 23:12:32,34.0
2022-08-16 23:12:42,34.0
2022-08-16 23:14:33,31.0
2022-08-16 23:15:12,31.0
2022-08-16 23:16:32,34.0
2022-08-16 23:16:42,34.0
2022-08-16 23:18:32,27.0
2022-08-16 23:18:42,27.0
2022-08-16 23:20:32,35.0
2022-08-16 23:20:42,35.0
2022-08-16 23:22:32,32.0
2022-08-16 23:22:42,32.0
2022-08-16 23:24:32,28.0
2022-08-16 23:24:42,28.0
2022-08-16 23:26:32,40.0
2022-08-16 23:26:42,40.0
2022-08-16 23:28:32,23.0
2022-08-16 23:28:42,23.0
2022-08-16 23:30:32,22.0
2022-08-16 23:30:42,22.0
2022-08-16 23:32:32,34.0
2022-08-16 23:32:42,34.0
2022-08-16 23:34:32,31.0
2022-08-16 23:34:42,31.0
2022-08-16 23:36:32,22.0
2022-08-16 23:36:42,22.0
2022-08-16 23:38:32,19.0
2022-08-16 23:38:42,19.0
2022-08-16 23:40:32,25.0
2022-08-16 23:40:42,25.0
2022-08-16 23:42:32,28.0
2022-08-16 23:42:42,28.0
2022-08-16 23:44:32,27.0
2022-08-16 23:44:42,27.0
2022-08-16 23:46:32,32.0
2022-08-16 23:46:42,32.0
2022-08-16 23:48:32,31.0
2022-08-16 23:48:42,31.0
2022-08-16 23:50:32,30.0
2022-08-16 23:50:42,30.0
2022-08-16 23:52:32,29.0
2022-08-16 23:52:42,29.0
2022-08-16 23:54:32,35.0
2022-08-16 23:54:42,35.0
2022-08-16 23:56:32,28.0
2022-08-16 23:56:43,28.0
2022-08-16 23:58:32,27.0
2022-08-16 23:58:42,27.0
2022-08-17 00:00:32,29.0
2022-08-17 00:00:43,29.0
2022-08-17 00:02:32,26.0
2022-08-17 00:02:43,26.0
2022-08-17 00:04:32,19.0
2022-08-17 00:04:42,19.0
2022-08-17 00:06:32,25.0
2022-08-17 00:06:43,25.0
2022-08-17 00:08:32,34.0
2022-08-17 00:08:42,34.0
2022-08-17 00:10:32,24.0
2022-08-17 00:10:42,24.0
2022-08-17 00:12:32,37.0
2022-08-17 00:12:42,37.0
2022-08-17 00:14:32,22.0
2022-08-17 00:14:42,22.0
2022-08-17 00:16:32,28.0
2022-08-17 00:16:42,28.0
2022-08-17 00:18:32,29.0
2022-08-17 00:18:42,29.0
2022-08-17 00:20:32,30.0
2022-08-17 00:21:25,30.0
2022-08-17 00:22:32,27.0
2022-08-17 00:22:42,27.0
2022-08-17 00:24:32,29.0
2022-08-17 00:25:20,29.0
2022-08-17 00:26:32,34.0
2022-08-17 00:26:42,34.0
2022-08-17 00:28:32,40.0
2022-08-17 00:28:42,40.0
2022-08-17 00:30:32,30.0
2022-08-17 00:30:42,30.0
2022-08-17 00:32:33,32.0
2022-08-17 00:32:43,32.0
2022-08-17 00:34:32,33.0
2022-08-17 00:34:42,33.0
2022-08-17 00:36:32,31.0
2022-08-17 00:36:42,31.0
2022-08-17 00:38:32,33.0
2022-08-17 00:38:42,33.0
2022-08-17 00:40:32,39.0
2022-08-17 00:40:42,39.0
2022-08-17 00:42:32,28.0
2022-08-17 00:42:42,28.0
2022-08-17 00:44:32,28.0
2022-08-17 00:44:42,28.0
2022-08-17 00:46:33,41.0
2022-08-17 00:46:42,41.0
2022-08-17 00:48:32,34.0
2022-08-17 00:48:42,34.0
2022-08-17 00:50:32,38.0
2022-08-17 00:50:42,38.0
2022-08-17 00:52:32,43.0
2022-08-17 00:52:42,43.0
2022-08-17 00:54:32,32.0
2022-08-17 00:54:42,32.0
2022-08-17 00:56:32,33.0
2022-08-17 00:56:42,33.0
2022-08-17 00:58:32,34.0
2022-08-17 00:58:42,34.0
2022-08-17 01:00:32,29.0
2022-08-17 01:00:42,29.0
2022-08-17 01:02:32,39.0
2022-08-17 01:02:43,39.0
2022-08-17 01:04:32,36.0
2022-08-17 01:04:43,36.0
2022-08-17 01:06:32,28.0
2022-08-17 01:06:42,28.0
2022-08-17 01:08:33,30.0
2022-08-17 01:09:42,30.0
2022-08-17 01:10:32,33.0
2022-08-17 01:10:42,33.0
2022-08-17 01:12:32,35.0
2022-08-17 01:12:50,35.0
2022-08-17 01:14:32,35.0
2022-08-17 01:14:43,35.0
2022-08-17 01:16:32,34.0
2022-08-17 01:16:42,34.0
2022-08-17 01:18:32,30.0
2022-08-17 01:18:42,30.0
2022-08-17 01:20:32,27.0
2022-08-17 01:20:42,27.0
2022-08-17 01:22:32,32.0
2022-08-17 01:22:42,32.0
2022-08-17 01:24:32,40.0
2022-08-17 01:24:42,40.0
2022-08-17 01:26:32,28.0
2022-08-17 01:26:42,28.0
2022-08-17 01:28:32,35.0
2022-08-17 01:28:42,35.0
2022-08-17 01:30:32,30.0
2022-08-17 01:30:42,30.0
2022-08-17 01:32:32,41.0
2022-08-17 01:32:42,41.0
2022-08-17 01:34:32,31.0
2022-08-17 01:34:42,31.0
2022-08-17 01:36:32,32.0
2022-08-17 01:36:42,32.0
2022-08-17 01:38:32,26.0
2022-08-17 01:38:42,26.0
2022-08-17 01:40:32,23.0
2022-08-17 01:40:42,23.0
2022-08-17 01:42:32,21.0
2022-08-17 01:42:48,21.0
2022-08-17 01:44:32,28.0
2022-08-17 01:44:42,28.0
2022-08-17 01:46:32,31.0
2022-08-17 01:46:42,31.0
2022-08-17 01:48:32,30.0
2022-08-17 01:48:42,30.0
2022-08-17 01:50:32,27.0
2022-08-17 01:50:42,27.0
2022-08-17 01:52:32,41.0
2022-08-17 01:52:42,41.0
2022-08-17 01:54:32,37.0
2022-08-17 01:54:42,37.0
2022-08-17 01:56:32,37.0
2022-08-17 01:56:42,37.0
2022-08-17 01:58:32,47.0
2022-08-17 01:58:42,47.0
2022-08-17 02:00:32,26.0
2022-08-17 02:00:42,26.0
2022-08-17 02:02:32,31.0
2022-08-17 02:02:42,31.0
2022-08-17 02:04:32,33.0
2022-08-17 02:04:43,33.0
2022-08-17 02:06:32,32.0
2022-08-17 02:06:42,32.0
2022-08-17 02:08:32,36.0
2022-08-17 02:09:33,36.0
2022-08-17 02:10:32,44.0
2022-08-17 02:10:42,44.0
2022-08-17 02:12:32,37.0
2022-08-17 02:12:42,37.0
2022-08-17 02:14:32,27.0
2022-08-17 02:15:29,27.0
2022-08-17 02:16:33,32.0
2022-08-17 02:16:42,32.0
2022-08-17 02:18:32,36.0
2022-08-17 02:18:42,36.0
2022-08-17 02:20:32,22.0
2022-08-17 02:20:42,22.0
2022-08-17 02:22:32,30.0
2022-08-17 02:22:42,30.0
2022-08-17 02:24:32,35.0
2022-08-17 02:24:42,35.0
2022-08-17 02:26:32,41.0
2022-08-17 02:26:42,41.0
2022-08-17 02:28:32,36.0
2022-08-17 02:28:42,36.0
2022-08-17 02:30:32,37.0
2022-08-17 02:30:42,37.0
2022-08-17 02:32:32,36.0
2022-08-17 02:33:24,36.0
2022-08-17 02:34:32,32.0
2022-08-17 02:34:42,32.0
2022-08-17 02:36:32,35.0
2022-08-17 02:36:48,35.0
2022-08-17 02:38:33,31.0
2022-08-17 02:38:42,31.0
2022-08-17 02:40:33,31.0
2022-08-17 02:40:42,31.0
2022-08-17 02:42:32,26.0
2022-08-17 02:42:42,26.0
2022-08-17 02:44:32,30.0
2022-08-17 02:44:42,30.0
2022-08-17 02:46:32,32.0
2022-08-17 02:46:42,32.0
2022-08-17 02:48:32,35.0
2022-08-17 02:48:42,35.0
2022-08-17 02:50:32,28.0
2022-08-17 02:50:42,28.0
2022-08-17 02:52:32,34.0
2022-08-17 02:52:43,34.0
2022-08-17 02:54:33,34.0
2022-08-17 02:54:42,34.0
2022-08-17 02:56:32,43.0
2022-08-17 02:56:42,43.0
2022-08-17 02:58:32,29.0
2022-08-17 02:58:44,29.0
2022-08-17 03:00:32,34.0
2022-08-17 03:00:42,34.0
2022-08-17 03:02:32,34.0
2022-08-17 03:02:42,34.0
2022-08-17 03:04:32,43.0
2022-08-17 03:04:42,43.0
2022-08-17 03:06:32,29.0
2022-08-17 03:06:42,29.0
2022-08-17 03:08:32,30.0
2022-08-17 03:08:42,30.0
2022-08-17 03:10:32,32.0
2022-08-17 03:10:42,32.0
2022-08-17 03:12:32,38.0
2022-08-17 03:12:43,38.0
2022-08-17 03:14:32,36.0
2022-08-17 03:15:27,36.0
2022-08-17 03:16:32,43.0
2022-08-17 03:16:42,43.0
2022-08-17 03:18:32,46.0
2022-08-17 03:18:58,46.0
2022-08-17 03:20:32,38.0
2022-08-17 03:20:42,38.0
2022-08-17 03:22:32,41.0
2022-08-17 03:22:42,41.0
2022-08-17 03:24:32,39.0
2022-08-17 03:24:42,39.0
2022-08-17 03:26:32,32.0
2022-08-17 03:26:42,32.0
2022-08-17 03:28:32,42.0
2022-08-17 03:28:42,42.0
2022-08-17 03:30:32,33.0
2022-08-17 03:30:42,33.0
2022-08-17 03:32:32,38.0
2022-08-17 03:32:43,38.0
2022-08-17 03:34:32,31.0
2022-08-17 03:34:42,31.0
2022-08-17 03:36:32,42.0
2022-08-17 03:36:42,42.0
2022-08-17 03:38:32,34.0
2022-08-17 03:38:42,34.0
2022-08-17 03:40:32,37.0
2022-08-17 03:40:43,40.0
2022-08-17 03:42:32,30.0
2022-08-17 03:42:42,27.0
2022-08-17 03:44:32,35.0
2022-08-17 03:44:42,47.0
2022-08-17 03:46:32,38.0
2022-08-17 03:46:42,29.0
2022-08-17 03:48:32,30.0
2022-08-17 03:48:42,30.0
2022-08-17 03:50:32,39.0
2022-08-17 03:50:42,31.0
2022-08-17 03:52:32,23.0
2022-08-17 03:52:42,37.0
2022-08-17 03:54:32,35.0
2022-08-17 03:54:42,30.0
2022-08-17 03:56:32,38.0
2022-08-17 03:56:42,30.0
2022-08-17 03:58:32,36.0
2022-08-17 03:58:42,41.0
2022-08-17 04:00:32,28.0
2022-08-17 04:00:42,43.0
2022-08-17 04:02:32,34.0
2022-08-17 04:02:43,41.0
2022-08-17 04:04:32,38.0
2022-08-17 04:04:42,47.0
2022-08-17 04:06:32,45.0
2022-08-17 04:06:42,31.0
2022-08-17 04:08:32,35.0
2022-08-17 04:09:25,37.0
2022-08-17 04:10:32,39.0
2022-08-17 04:10:42,32.0
2022-08-17 04:12:32,31.0
2022-08-17 04:12:43,37.0
2022-08-17 04:14:32,32.0
2022-08-17 04:14:42,35.0
2022-08-17 04:16:32,43.0
2022-08-17 04:16:42,38.0
2022-08-17 04:18:32,23.0
2022-08-17 04:18:44,34.0
2022-08-17 04:20:32,36.0
2022-08-17 04:20:42,35.0
2022-08-17 04:22:32,27.0
2022-08-17 04:22:42,35.0
2022-08-17 04:24:32,47.0
2022-08-17 04:24:42,46.0
2022-08-17 04:26:32,37.0
2022-08-17 04:27:31,37.0
2022-08-17 04:28:32,30.0
2022-08-17 04:28:42,31.0
2022-08-17 04:30:32,30.0
2022-08-17 04:30:42,27.0
2022-08-17 04:32:32,33.0
2022-08-17 04:32:43,23.0
2022-08-17 04:34:32,39.0
2022-08-17 04:34:42,32.0
2022-08-17 04:36:32,37.0
2022-08-17 04:36:42,39.0
2022-08-17 04:38:32,29.0
2022-08-17 04:38:42,40.0
2022-08-17 04:40:32,39.0
2022-08-17 04:40:42,30.0
2022-08-17 04:42:32,34.0
2022-08-17 04:42:42,34.0
2022-08-17 04:44:32,42.0
2022-08-17 04:44:42,33.0
2022-08-17 04:46:32,37.0
2022-08-17 04:46:42,31.0
2022-08-17 04:48:32,36.0
2022-08-17 04:48:42,35.0
2022-08-17 04:50:32,36.0
2022-08-17 04:50:42,40.0
2022-08-17 04:52:32,29.0
2022-08-17 04:52:42,35.0
2022-08-17 04:54:32,33.0
2022-08-17 04:54:42,34.0
2022-08-17 04:56:32,33.0
2022-08-17 04:56:42,39.0
2022-08-17 04:58:32,38.0
2022-08-17 04:58:42,35.0
2022-08-17 05:00:32,31.0
2022-08-17 05:00:42,37.0
2022-08-17 05:02:32,35.0
2022-08-17 05:02:43,26.0
2022-08-17 05:04:32,31.0
2022-08-17 05:04:42,38.0
2022-08-17 05:06:32,37.0
2022-08-17 05:06:43,37.0
2022-08-17 05:08:32,34.0
2022-08-17 05:09:34,41.0
2022-08-17 05:10:32,36.0
2022-08-17 05:10:42,39.0
2022-08-17 05:12:32,28.0
2022-08-17 05:12:43,38.0
2022-08-17 05:14:32,42.0
